parent_asin,title,avg_rating,review_count,camera_sentiment,camera_mentions,battery_sentiment,battery_mentions,display_sentiment,display_mentions,performance_sentiment,performance_mentions,build_sentiment,build_mentions,storage_sentiment,storage_mentions,price,rating_number,camera_sentiment_roberta,battery_sentiment_roberta,display_sentiment_roberta,performance_sentiment_roberta,build_sentiment_roberta,storage_sentiment_roberta,camera_mentions_roberta,battery_mentions_roberta,display_mentions_roberta,performance_mentions_roberta,build_mentions_roberta,storage_mentions_roberta
B0BH6NTD5M,"Samsung Galaxy S21 FE 5G Cell Phone, Android Smartphone, 128GB, 120Hz Display, Pro Grade Camera, US Version, Navy - Verizon (Renewed)",4.666666667,3,0,0,0.5,1,0,0,0,0,0,0,0,0,275,15,0,-0.13879138,0,0,0,0,0,1,0,0,0,0
B0BD196439,SAMSUNG Galaxy S21+ 5G SM-G996U - 256GB - Phantom Black (T-Mobile)(Renewed),4.5,2,0,0,0,0,0,0,0,0,0,0,0,0,300,16,0,0,0,0,0,0,0,0,0,0,0,0
B09J56BXY2,"LTLGHY Flip Case for iPhone 13 Pro/iPhone 13 Pro Max, Genuine Leather Wallet Case Card Holder TPU Shell Magnetic Cover Camera Protection Book Style Flip Phone Case,Brown,13pro max 6.7""",4,1,0,0,0,0,0,0,0,0,0.158044733,1,0,0,104.99,1,0,0,0,0,0.950392215,0,0,0,0,0,1,0
B0B4X7H8F7,Nokia C21 | Android 11 (Go Edition) | Unlocked Smartphone | All Day Battery | Dual SIM | 2/32GB | 6.52-Inch Screen | Charcoal,1,1,0,0,-0.35,1,0,0,0,0,0,0,0,0,109.99,2,0,-0.934344248,0,0,0,0,0,1,0,0,0,0
B0C2M4JXB1,"TCL 40XL 2023 Unlocked Cell Phone 4GB + 128GB, 6.75"" 90Hz Display, Smartphone Android 13, 50MP AI Camera Mobile Phone, 5000 mAh, 4G LTE, US Version, Dark Gray",3.925925926,27,0.469510582,2,0.39468108,4,0.204501112,8,0.158664021,4,0.469510582,2,0.283333333,1,139.99,262,0.034576572,0.114265248,0.057128669,0.101927478,0.242623695,0.033033778,2,4,8,5,8,1
B09T95W93M,"Unihertz TickTock, 5G Rugged Smart Phone with Dual Screen Android 11 Sub-Screen IP68 Two Programmable Keys (Support T-Mobile & Verizon only)",2.666666667,3,0,0,0.120238095,1,0.120238095,1,0.120238095,1,0.120238095,1,0,0,249.99,39,0,0.314564812,-0.238879766,-0.179833706,-0.03471622,0,0,1,1,1,1,0
B097TY8L8N,Nokia G20 TA-1365 Dual 128GB 4GB RAM Factory Unlocked (GSM Only | No CDMA - not Compatible with Verizon/Sprint) International Version – Glacier Silver,1,1,0,0,0,0,0,0,0,0,0,0,0,0,199.99,5,0,0,0,0.729492842,0,0,0,0,0,1,0,0
B0CGZYJX54,"3 in 1 Magnetic Foldable Wireless Charger,Folding Wireless Charging Station for Travel,Wireless Charging Compatible with iPhone 14 13 12 11/Pro/XS/XR,AirPods 3/2/Pro,iWatch 7/6/5/4/3/2 3IN1WXX02",5,1,0,0,0.26875,1,0,0,0,0,0,0,0,0,119.99,5,0,0.893946441,0,0,0,0,0,1,0,0,0,0
B09YTMDFKM,"VR Set Virtual Reality VR for Phone, Wireless Bluetooth VR Headset VR Goggles 110°FOV,Compatible for Android iOS iPhone 12 11 Pro Max Mini X R S 8 7 Samsung 4.7-6.2"" Cellphone (White)",1,1,0,0,0,0,0,0,0,0,0,0,0,0,139.98,3,0,0,0,0,0,0,0,0,0,0,0,0
B0BWK7RZDT,"XIONZIJA 36cm-3m Carbon Fiber Invisible Selfie Stick for Insta 360 ONE X3 ONE R ONE RS, ONE X, ONE, GO 2, ONE X2, Telescopic Design for Outdoor Activities. Yellow",1,2,0.098784722,2,0,0,0,0,0,0,-0.105555556,1,0,0,119.99,18,-0.505754384,0,0,0,0,0,2,0,0,0,0,0
B0BXGM2YYC,Hohem iSteady M6 Kit Smartphone Gimbal Stabilizer 3-Axis with Magnetic Fill Light/AI Tracking Sensor for iPhone Android with 0.91-inch OLED Display Max Payload 400g 2023 Upgraded,4.75,8,0.280391534,2,0.182116402,1,0,0,0,0,0,0,0,0,199.68,358,0.074685887,0.029398887,0,0,-0.020499608,0,2,1,0,0,1,0
B085T12N5L,"Apple iPhone 11 Pro, 256GB, Midnight Green - for T-Mobile (Renewed)",4,1,0.1,1,0,0,0,0,0,0,0,0,0,0,424.97,2,0.068502247,0,0,-0.771921013,0,0,1,0,0,1,0,0
B07HRRV3NN,swark Amoled Compatible with OnePlus 6 A6000 A6003 1+6 LCD Touch Screen Display Assembly Digitizer with Frame + Tools (Midnight Black),1,1,0,0,0,0,0.433333333,1,0,0,0,0,0,0,186,1,0,0,-0.364714028,0,0,0,0,0,1,0,0,0
B09478NYGJ,"Samsung Galaxy S21 5G, US Version, 128GB, Phantom White for AT&T (Renewed)",5,1,0,0,0,0,0,0,0,0,0,0,0,0,251,17,0,0,0,0,0,0,0,0,0,0,0,0
B0C7B272NS,"Kastar 5-Pack Ni-MH 4400mAh Battery Replacement for Empire FLBNCD4, Eveready 41B0N38AF001A, Eveready FNCSL20, Galls FL078, Galls FL314, Galls MFL078, Zone Bz20, BCI International T1Y, DC 1219 DC1219",5,1,0,0,0,0,0,0,0,0,0,0,0,0,100.89,1,0,0,0,0,0,0,0,0,0,0,0,0
B0947D88J5,"Samsung Galaxy S21 Ultra 5G, US Version, 512GB, Phantom Black for AT&T (Renewed)",3,2,0,0,0,0,0,0,0,0,0,0,0,0,539.95,5,0,0,0,0,0,0,0,0,0,0,0,0
B07T76HQKP,"Sonim XP7 Cell Phone 7700, 4-Inch Display-480x800 Pixels 1.2-GHz Quad-Core Processor-4,800 mAh Non-Removable Battery - IP68 Certified (Renewed)",5,1,0,0,0,0,0,0,0,0,0,0,0,0,119.99,16,0,0,0,0,0,0,0,0,0,0,0,0
B08YL6SS2P,LG Velvet (5G) 128GB (6.8 inch) Display 48MP Triple Camera LM-G900TM GSM Unlocked Phone - Pink White (Renewed),4.75,4,0,0,-0.033730159,1,0.35,1,0,0,0,0,0,0,169.91,20,0,-0.227294215,0.229800541,0,0,0,0,1,1,0,0,0
B0BJH2SWFQ,Samsung S22 Ultra - 128GB - (Renewed) (Burgundy - Verizon),5,1,0,0,0.171428571,1,0.171428571,1,0,0,0,0,0,0,599.99,2,0,0.467366214,0.580615807,0,0,0,0,1,1,0,0,0
B00J2E1F36,"Marathon Bracelet 316L Stainless Steel, Genuine Military Grade - Made in Switzerland - WW005016CA (18 mm, Maple Leaf)",4,1,0,0,0,0,0,0,0,0,0.094417863,1,0,0,280,6,0,0,0,0,-0.002046186,0,0,0,0,0,1,0
B09D8DM93J,Yippee Ki Yay by Old Gringo Women's Selfie Western Boot Snip Toe - Yl348-3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,279.97,2,0,0,0,0,0,0,0,0,0,0,0,0
B079L13S8B,"45mm JUUK Velo Obsidian Premium Watch Band Made for The Apple Watch, Using Aircraft Grade, Hard Anodized 6000 Series Aluminum with a Solid Stainless Steel Butterfly deployant Buckle",3.5,2,0,0,0,0,0,0,0.160108225,1,0.160108225,1,0.160108225,1,129.99,5,0,0,0.488723004,0.133608356,0.4174582,0.291137491,0,0,1,1,1,1
B002LBV6IG,"Jaguar Shears Silver Line CJ4 Plus 6.0 Inch Offset Professional, Ergonomic, Steel Hair Cutting",5,1,0,0,0,0,0,0,0,0,0,0,0,0,222.99,5,0,0,0,0,0,0,0,0,0,0,0,0
B07ZGZXH92,"OnePlus 7T Dual-SIM 128GB/8GB RAM (GSM, CDMA) Factory Unlocked 4G/LTE Android Smartphone - International Version (Frosted Silver)",5,1,0,0,0,0,0,0,0,0,0,0,0,0,349.99,361,0,0.251064789,0,0,0,0,0,1,0,0,0,0
B01N8OXT2O,Wilson Electronics Signal Boostr 4G Kit wMini Mag,5,1,0,0,0,0,0,0,0,0,0,0,0,0,193.77,1,0,0,0,0,0,0,0,0,0,0,0,0
B07YX8TYF1,Samsung Note 10 Plus Verizon Aura Black 256GB,5,2,0.267207792,1,0,0,0,0,0.267207792,1,0,0,0,0,419.48,9,-0.103555321,0,0,0,0,0,1,0,0,0,0,0
B083DRTZZW,TheCoolCube LCD Display Touch Screen Digitizer Glass Assembly Replacement Compatible with ASUS ROG Phone II 2 ZS660KL 6.6 inch (Black),4,2,0,0,0,0,0.197222222,1,0,0,0.197222222,1,0,0,109.99,7,0,0,-0.191480807,0,0,0,0,0,1,0,0,0
B0BCZM9XV2,Google Pixel 6 - GB7N6-128GB - Black - (AT&T) (Renewed),4.666666667,3,0,0,0.328571429,1,0,0,0.4,1,0,0,0,0,214,17,0,0.225019166,0,0,0,0,0,1,0,0,0,0
B09PV7466N,"E-yiiviil LCD Digital Display Compatible with Google Pixel 6 GB7N6 G9S9B16 6.4"" LCD Display Touch Screen Assembly with Fingerprint +Tools",3,2,0,0,0,0,0,0,0,0,0,0,0,0,209.98,6,0,0,0.222087137,0,0,0,0,0,1,0,0,0
B09YGPKHZB,Casio GBD-200UU-1JF [G-Shock G-Squad Series Men's Rubber Band] Watch Shipped from Japan Released in May 2022,5,1,0,0,0,0,0,0,0,0,0,0,0,0,179.5,23,0,0,0,0,0,0,0,0,0,0,0,0
B0BDT6XRXN,"Moto One 5G (128GB, 4GB) 6.7"" FHD+, Snapdragon 765, 48MP Quad Camera, 5G / 4G LTE AT&T Locked - XT2075-2 (Oxford Blue) (Renewed)",5,2,0.35,1,0,0,0,0,0.3,1,0.35,1,0,0,129.99,19,0.459054245,0,0,0.335543712,0,0,1,0,0,1,0,0
B0BKXP52H9,OnePlus Ace Pro 10T 5G Dual 256GB 12GB RAM Factory Unlocked (GSM Only | No CDMA - not Compatible with Verizon/Sprint) China Version w/Google Play - Green,5,3,0,0,0.3575,2,0,0,0.3575,2,0,0,0,0,554.7,7,0,0.599900817,0,0.271462455,0,0,0,2,0,1,0,0
B09N6FP74Q,Kasper Maison Apple Watch Case with Italian leather band compatible with 44mm Apple Watch Series 6/5/4/3/SE - 316L Stainless Steel Case and Italian Vachetta leather Apple Watch Bands,5,1,0,0,0,0,0,0,0,0,0.123241342,1,0,0,150,4,0,0,0,0,-0.008980509,0,0,0,0,0,1,0
B09TWB946T,"3D Virtual Reality VR Headset, VR Glasses Goggles with Bluetooth Headset, 3D Virtual Reality Glasses for iPhone/Samsung Movies and Games Compatible with iOS/Android, for iPhone Apple Android Phone.",3.333333333,3,0,0,0,0,0,0,0,0,0,0,0,0,128,13,0,0,0,0,-0.300617923,0,0,0,0,0,1,0
B0B8PGDQLZ,"Xiaomi 12 Lite 5G + 4G LTE (256GB + 8GB) Global Version Unlocked 6.55"" 108MP Triple Camera (Not for Verizon Boost At&T Cricket Straight) + (w/Fast Car 51W Charger Bundle) (Lite Pink)",5,2,0.75,1,0,0,0,0,0,0,0,0,0,0,289.99,15,0.440580621,0,-0.000650827,0,0,0,1,0,1,0,0,0
B01N5TVB5T,"Pioneer 1300 Watt 12 Inch Single 4-Ohm Car Audio Subwoofer, 2 Pack | TS-W126M",3.75,4,0,0,0,0,0,0,0.433333333,1,0,0,0,0,139,12,0,0,0,0.222957627,0,0,0,0,0,1,0,0
B00ZRMS33M,Wisport Raccoon 45L Rucksack Olive Green,5,1,0,0,0,0,0,0,0.198039216,1,0.198039216,1,0,0,323.95,1,0,0,0.713848185,0,0.975355344,0,0,0,1,0,1,0
B07CZBFT3S,"Huawei Honor 10 Dual-SIM 128GB (GSM Only, No CDMA) Factory Unlocked 4G Smartphone (Glacier Grey) - International Version",5,1,0,0,0,0,0,0,0,0,0,0,0,0,705,117,0,0,0,0,0,0,0,0,0,0,0,0
B07HKVJXL1,Assistive Technology Services Call & Talk to 911 from Wrist Alert Mobile Cellular - No Monthly Fees - No Smartphone Needed - Upgradeable,1,1,0,0,-0.3,1,0,0,0,0,0,0,0,0,179.77,1,0,-0.012163009,0,0,0,0,0,1,0,0,0,0
B008OP859Q,"BLU Studio 5.3 D510 Unlocked GSM Phone with Dual SIM, Android 2.3 OS, Touchscreen, 5MP Camera, GPS, Wi-Fi, Bluetooth, FM Radio and microSD Slot - White",5,1,0,0,0,0,0,0,0,0,0,0,0,0,205.62,3,0,0,0,0,0,0,0,0,0,0,0,0
B085PSH9J6,"Samsung Galaxy S20 Plus 6.7"" 128GB Cosmic Black 5G Cellular AT&T SM-G986U",5,1,0,0,0,0,0,0,0,0,0,0,0.5,1,199.99,2,0,0,0,0,0,-0.006217513,0,0,0,0,0,1
B072851NV2,Samsung Galaxy S8 Arctic Silver 64Gb Verizon/Straight Talk,5,1,0,0,0,0,0,0,0,0,0,0,0,0,349.97,12,0,0,0,0,0,0,0,0,0,0,0,0
B0B87CRND6,ASUS Zenfone 9 5G 128GB ROM 8GB RAM Factory Unlocked (GSM Only | No CDMA - not Compatible with Verizon/Sprint) Mobile Cell Phone - Blue,2,2,0,0,0,0,0,0,0,0,0,0,0,0,543,12,0,0,0,0,0,0,0,0,0,0,0,0
B07FYQJ4VX,"Moto Z2 Force XT1789 (64GB, 4GB RAM) 5.5"" 4G LTE GSM Unlocked Smartphone - Lunar Gray",5,1,0,0,0,0,0,0,0,0,0,0,0,0,149.99,15,0,0,0,0,0,0,0,0,0,0,0,0
B091FVDM5K,"Apple Watch SE (GPS + Cellular, 44mm) - Silver Aluminum Case with Deep Navy Sport Loop (Renewed)",5,1,0,0,0,0,0,0,0,0,0,0,0,0,204.97,7,0,0,0,0,0,0,0,0,0,0,0,0
B08MBCST41,"DistinctInk Case for iPhone 12 Pro MAX (6.7"" Screen) - Replacement for OtterBox Defender Custom Black Case - Green Red Blue Paisley",5,1,0,0,0,0,0,0,0,0,0.233333333,1,0,0,130,2,0,0,0,0,0.415272579,0,0,0,0,0,1,0
B0BTPCYGQH,"URBAN ARMOR GEAR UAG Designed for Samsung Galaxy S23 Ultra Case Magnetic Charging Protective Cover Monarch Pro Kevlar Black + Premium Flex Shield Plus 6.8"" Screen Protector 2in1 Bundle Pack",5,1,0,0,0,0,0,0,0,0,0.7,1,0,0,124.95,3,0,0,0,0,0,0,0,0,0,0,0,0
B0BYV9HJQR,"SAMSUNG Galaxy A54 5G SM-A546B/DS Dual Hybrid SIM Exyonos 1380 Android Smartphone, 6.4 Inch Dynamic AMOLED Display, 5000 mAh Battery, 256GB/8 GB EU/UK Model International Version (Black)",3.75,4,0,0,0,0,0,0,0,0,0,0,0,0,383,132,0,-0.21652962,0,0,0,0,0,1,0,0,0,0
B0BV937QCC,AMOLED LCD Screen for Asus ROG Phone 5s ZS676KS with Digitizer Full Assembly,1,2,0,0,0,0,0,0,0,0,0,0,0,0,145.07,1,0,0,0,0,0,0,0,0,0,0,0,0
B08L6WB6VK,"SAMSUNG Galaxy Z Flip (256GB, 8GB) 6.7"" Foldable AMOLED, Snapdragon 855+, AT&T Unlocked GSM 4G LTE (T-Mobile, Metro, Straight Talk) F700U/DS (Mirror Black) (Renewed)",5,2,0,0,0,0,0,0,0,0,0,0,0,0,345,4,0,0,0,0,0.197175372,0,0,0,0,0,1,0
B01N36W4LY,Gariz XS-CHEM1IIBR Genuine Leather Half Case for Olympus EM1II E-M1II Brown,5,1,0.468181818,1,0,0,0,0,0,0,0,0,0,0,109.99,2,0.662733617,0,0,0,0,0,1,0,0,0,0,0
B09QQK8XQK,ZIASABERS DR Smooth Swing Neon | Pixel Light-Saber with Xenopixel 2.0 Soundboard | Realistic Metal Silver Hilt Saber | Strip LED with 12 Customizable Colors&Sounds | Best Saber for Heavy Dueling,5,1,0,0,0,0,0,0,0,0,0,0,0,0,399,1,0,0,0,0,0,0,0,0,0,0,0,0
B07PBFD4QF,weBoost Drive 4G-X OTR 470210 Cell Phone Signal Booster Trucker Kit - Enhance Your Cell Phone Signal up to 32x (Renewed),2.333333333,3,0,0,0,0,0,0,0,0,0,0,-0.096570617,1,397.99,25,-0.218655972,0,0,0,0,-0.218655972,1,0,0,0,0,1
B08WJ2RWY2,Venito Ferrara Premium Leather Unisex Crossbody Cell Phone Purse Crossover Sling Bag,5,1,0,0,0,0,0,0,0,0,0,0,0,0,159.9,1,0,0,0,0,0,0,0,0,0,0,0,0
B0BNNG2PSM,"ZHIYUN Smooth 5S - 3-Axis Gimbal with Smart Follow, Gimbal Stabilizer for iPhone 14/13/12/11 Pro Max X and Android Phone, for YouTube Facebook Live Stream - Gray",5,1,0,0,0,0,0,0,0.316666667,1,0,0,0,0,169,23,0,0,0,0.864203354,0.769736323,0,0,0,0,1,1,0
B0BY3C3P2F,"SAMSUNG Galaxy A54 5G + 4G LTE (128GB + 6GB) Unlocked Worldwide Dual Sim (Only T-Mobile/Mint/Metro USA Market) 6.4"" 120Hz 50MP Triple Cam + (25W Wall Charger) (Awesome White (SM-A546M))",3.444444444,9,0.254761905,2,0.55,1,0.15,1,0.194444444,1,0.254761905,2,0.315079365,1,316.7,260,0.193963435,0.10784978,0.046407612,0.195490468,0.210661138,0.104798614,2,1,2,4,2,1
B08J5WCVXB,"Google Pixel 3a XL T-Mobile Just Black, 64GB (Renewed)",5,1,0,0,0,0,0,0,0,0,0,0,0,0,124.99,6,0,0,0,0,0,0,0,0,0,0,0,0
B0B292B5K8,"Zhiyun Smooth Q4 Combo Smartphone Gimbal Stabilizer with Fill Light, 3-Axis Phone Gimbal, Extension Rod Design, Portable and Foldable, Vlogging Stabilizer, YouTube TikTok Video, for Android and iPhone",2,2,0.027380952,1,0,0,0,0,0,0,0.027380952,1,0,0,119,15,0.053012203,0,0,0,-0.328730177,0,1,0,0,0,1,0
B091S8D99L,"RYDEEN Dual Side CM-D700 Rubber Mount Cameras, Waterproof Flexible Housing, 2 pc Blind Spots Cameras for Right/Left SideView Mirrors, Include Turn Signal Switcher, For Cars, Trucks, SUVs, Vans (Black)",5,1,0.1875,1,0,0,0,0,0,0,0,0,0,0,322,2,0.750062389,0,0,0,0,0,1,0,0,0,0,0
B0BNB57MHC,"BIK Carbon Fiber case and Band Modification kit for Apple Watch Ultra 49mm,fluororubber Strap benzel for iwatch 8 7 45mm (Color : Reds, Size : 45mm for iwatch 8 7)",1,1,0,0,0,0,0,0,0,0,0,0,0,0,261.95,2,0,0,0,0,0,0,0,0,0,0,0,0
B097J47N5T,"Samsung Galaxy A52 (128GB, 6GB) 6.5"" Super AMOLED 90Hz, 64MP Quad Camera, Dual SIM GSM Unlocked (US + Global) 4G Volte A525M/DS (Fast Car Charger Bundle, Awesome Black) (Renewed)",5,1,0,0,0.341772727,1,0,0,0.341772727,1,0,0,0,0,249.99,6,0,0.189158786,0,0,0,0,0,1,0,0,0,0
B09SV71BCH,"ZHIYUN Smooth Q4 Combo - Gimbal Stabilizer for iPhone 13/12/11 Pro Max X and Android Phone, 3-Axis Gimbal for YouTube TikTok Vlog Professional Video Record with Fill Light, Storage Bag",5,1,0,0,0,0,0,0,0,0,0,0,0,0,119,3,0,0,0,0,0,0,0,0,0,0,0,0
B079N758LC,"JVC KW-V640BT 6.8"" Clear Resistive Touch Monitor/WebLink/Bluetooth /13-Band EQ/JVC Remote App",4,1,0,0,0,0,0.385416667,1,0,0,0,0,0,0,399,4,0,0,0.672130134,0,0,0,0,0,1,0,0,0
B09J3G21WT,CHENYAN OLED LCD Screen for Huawei Mate 30 Pro/LIO-L09 / LIO-L29 / LIO-AL00 / LIO-TL00 with Digitizer Full Assembly,5,1,0,0,0,0,0,0,0,0,0,0,0,0,292.38,1,0,0,0,0,0,0,0,0,0,0,0,0
B09CB2SMG2,Samsung A21s | A217M/DS | 128GB | Factory Unlocked (GSM ONLY | Not Compatible with Verizon/Sprint/Boost) | International Model (Fast Car Charger Bundle) (Black),4,1,0,0,0,0,0,0,0,0,0,0,0,0,249,54,0,0,0,0,0,0,0,0,0,0,0,0
B0BY2FSZ29,for iPhone 12 Mini Screen Replacement Kit 5.4 inch Incell Touch Screen New Digitizer LCD 3D Touch for iPhone 12 Mini Screen Replacement with Repair Tools,5,2,0,0,0,0,0.3,1,0,0,0,0,0,0,120.88,3,0,0,0.015234541,0,0,0,0,0,1,0,0,0
B07W7MP97L,"SatPhoneStore Iridium 9555 Satellite Phone Traveler's Package with Travel Bag, Solar Charger, Extra Battery & Prepaid 600 Minute SIM Card Ready for Easy Activation",1,1,0,0,0,0,0,0,0,0,0,0,0,0,2154,1,0,0,0,0,0,0,0,0,0,0,0,0
B00B04LOQE,"Bonewerks Culinarte Demi Glace de Poulet Chicken Base, 2 Pound -- 6 per case.",5,1,0,0,0,0,0,0,0,0,0,0,0,0,127.66,2,0,0,0,0,0,0,0,0,0,0,0,0
B0BBVJFJD8,Casio DW-B5600G-1JF [DW-B5600 Series Equipped with G-Shock (G-Shock) Smartphone Link] Watch Shipped from Japan Sep 2022 Model,1,1,0,0,0,0,0,0,0,0,0,0,0,0,125.78,9,0,0,0,0,0,0,0,0,0,0,0,0
B0BYJ912CQ,"DOOGEE S100 PRO (2023) Rugged Smartphone with 130LM Camping Light, 22000mAh 20GB+256GB 4G Phones Unlocked, 120Hz Android 12 Rugged Phone, Dual Hi-res Speakers, 108MP Tri Camera, Night Vision, NFC, OTG",4.8,5,0.234053386,2,0.242688068,4,0.214060282,3,0.485676243,3,0.669824735,2,0.339649471,1,419.99,4,0.135983055,0.314020998,-0.128112089,0.496151068,0.509447002,0.014322001,2,4,3,4,4,1
B07G837RYD,swark LCD Display Compatible with Samsung Galaxy S8 Black G950A G950T G950V G950P SM9500 G950N G950F G950U LCD Touch Screen Display + Tools,3,1,0,0,0,0,0.238888889,1,0,0,0,0,0,0,190,1,0,0,0.230415139,0,0,0,0,0,1,0,0,0
B0BBVKTDKN,"Casio GA-B001G-1AJF [GA-B001 Series with G-Shock Smartphone Link] Watch Shipped from Japan Sep 2022 Model, black",5,1,0,0,0,0,0,0,0,0,0,0,0,0,129.98,37,0,0,0,0,0,0,0,0,0,0,0,0
1612730310,Hongo negro TV,5,2,0,0,0,0,0,0,0,0,0,0,0,0,490,2,0,0,0,0,0.417419505,0,0,0,0,0,1,0
B093QH1TYR,"for Asus Zenfone 7 ZS670KS Zenfone 7 Pro ZS670KL ZS671KL ZS670 AMOLED LCD Display Touch Screen Replacement Assembly Ygpmoiki, black",5,1,0,0,0,0,0.185185185,1,0,0,0,0,0,0,129.99,1,0,0,-0.174221123,0,0,0,0,0,1,0,0,0
B0BV4JX6KQ,SAMSUNG Galaxy S22 5G 128GB AT&T SM-S901U Phantom White (Renewed),4,1,0,0,0,0,0,0,0,0,0,0,0,0,360,1,0,0,0,0,0,0,0,0,0,0,0,0
B0BQQY781X,"Google Pixel 7 Pro 5G 128GB 12GB RAM 24-Hour Battery Factory Unlocked for GSM Carriers Global Version - Obsidian (Renewed), Black",1.5,2,0.05094086,1,0.27547043,2,0.05094086,1,0.05094086,1,0.05094086,1,0.05094086,1,554.97,2,-0.133634901,0.693613332,-0.327777338,-0.138894452,0.355371373,0.407605942,1,2,1,1,1,1
B0CHW3JW3F,"for iPhone 12 Pro Max Screen Replacement 6.7 Inch, Diykitpl 3D Touch LCD Digitizer Screen for A2342, A2412, A2411, A2410 with Repair Tools Kit+Magnetic Screw Mat+Screen Protector+Waterproof Seal",3.5,2,0,0,0,0,0.216666667,2,0,0,0,0,0,0,159.99,10,0,0,0.435028898,0,0.400542451,0,0,0,2,0,1,0
B09TD87R91,HUAWEI Watch 3 Smart Watch 42MM | AMOLED Display | Smartwatch | 3-Day Battery Life | Gold Stainless Steel Case | White Leather Band,5,1,0,0,0,0,0,0,0,0,0,0,0,0,149.99,2,0,0,0,0,0,0,0,0,0,0,0,0
B09XC3VPPV,Xiaomi Redmi Note 11S 5G + 4G Volte 128GB 4GB RAM Factory Unlocked (GSM Only | No CDMA - not Compatible with Verizon/Sprint) w/Fast Car Charger Bundle - Star Blue,3,1,0,0,0,0,0,0,0,0,0,0,0,0,249.99,241,0,0,0,0,0,0,0,0,0,0,0,0
B09H3RCX1C,"Samsung Galaxy A52 (128GB, 6GB) 6.5"" Dual SIM GSM Unlocked 4G LTE International Model A525M/DS (Awesome Blue) (Renewed)",1.333333333,3,0,0,0,0,0,0,0,0,0,0,0,0,274.63,7,0,0,0,0,0,0,0,0,0,0,0,0
B0C2W7YYHM,"Motorola Edge+ | 2023 | Unlocked | Made for US 8/512 | 50 MPCamera | Intersteller Black, 161.16x74x8.59",4.714285714,7,0.295833333,2,0.267856588,3,0.389284882,2,0.447975774,4,0.526666667,3,0,0,799.99,98,0.258237969,0.221170598,0.394949907,0.492259556,0.23204481,0,2,3,3,4,2,0
B0BGHLK5NK,"OUKITEL B2021 Unlocked Rugged Smartphones, 5.8 Inch Octa Core 6GB+64GB 8000mAh Battery Android 10.0 Rugged Smartphone, IP68 Waterproof Shockproof Phone, Face, Fingerprint, GPS, NFC Dual SIM 4G",3,2,0,0,0,0,0,0,0,0,0,0,0,0,159.99,10,0,0,0,0,0,0,0,0,0,0,0,0
B07YDCDSFQ,Plantronics Poly Elara 60 Series Mobile Phone Station (212952-401),5,1,0,0,0,0,0,0,0,0,0.621428571,1,0,0,139.7,4,0,0,0,0,0,0,0,0,0,0,0,0
B0CF8Q9HD9,PolarPro - LiteChaser iPhone 14 Pro - Cage Kit - Incl. iPhone 14 Pro Cage - Single Handle - VND 3-5 Filter,3,2,0.083796296,2,0,0,0,0,0,0,0.083796296,2,0,0,320.95,1,0.169974667,0,0,0,0.606099363,0,2,0,0,0,2,0
B09ZLLFNHW,Sony Xperia 1 IV XQ-CT72 5G Dual 256GB 12GB RAM Factory Unlocked (GSM Only | No CDMA - not Compatible with Verizon/Sprint) – White,1,1,0,0,0,0,0,0,0,0,0,0,0,0,755,34,0,0,0,0,0,0,0,0,0,0,0,0
B09SRNQ9QG,"Samsung Galaxy A12 (32GB, 3GB) 6.5"" HD+, Android 11, 5000mAh Battery, 4G Volte T-Mobile Unlocked A125U (w/ 64GB SD, Black)",5,2,0,0,0,0,0,0,0,0,0,0,0,0,157.04,27,0,0,0,0,0,0,0,0,0,0,0,0
B09WDW3SQ3,fonefunshop Compatible with Samsung Galaxy S22 Ultra 5G SM-G908B Replacement LCD Screen,5,1,0,0,0,0,0.119791667,1,0,0,0,0,0,0,325.19,4,0,0,-0.865337802,0,0,0,0,0,1,0,0,0
B01N2B5A56,"Miss Sallys 35 Percent Conch Fritter Mix, 3.5 Pound - 4 per case.",5,1,0,0,0,0,0,0,0,0,0,0,0,0,181.3,1,0,0,0,0,0,0,0,0,0,0,0,0
B0B59W1DM3,"SatPhoneStore Iridium 9575 Extreme Satellite Phone Deluxe Package with Pelican Case, Protective Case & Prepaid 600 Minute SIM Card Ready for Easy Online Activation",5,1,0,0,0,0,0,0,0,0,0.307857143,1,0,0,2354,12,0,0,0,0,0,0,0,0,0,0,0,0
B0B5FKTMP7,"Apple iPhone 13 Pro Max, 128GB, Alpine Green - T-Mobile (Renewed)",1,1,0,0,-0.4,1,0,0,0,0,0,0,0,0,794.97,9,0,-0.47298101,0,0,0,0,0,1,0,0,0,0
B0C58TCY8Y,"OUKITEL WP22 Rugged Smartphone Unlocked,13GB 256GB Android13 Cell Phone,10000mAh Battery 125dB Speaker 6.58"" FHD+ Rugged Phone, Helio P90 48MP Camera 20MP Night Vision Mobile Phone,4G Dual Sim OTG NFC",4.25,4,0.163436949,2,0.226873898,1,0.113119489,2,0.226873898,1,0.226873898,1,0.226873898,1,299.99,175,0.080308834,-0.096915077,0.169310869,0.001380602,0.025304665,0.23666596,2,1,2,1,1,1
B0BR69SYSD,Motorola Moto Edge 5G UW Nebula Blue for Verizon (Renewed) (Blue (128gb)),4.666666667,3,0.617272727,1,0,0,0,0,0,0,0,0,0.617272727,1,144,32,0.311719756,0,0,0,0,0.246518502,1,0,0,0,0,1
